Updated at 17:45:55;Constituent Name;Constituent RIC;NCAIS;ESG_Grade_01/01/2021;ESG_Grade_01/01/2022;ESG_Grade_01/01/2023;ESG_Grade_01/01/2024;ESG_Score_01/01/2021;ESG_Score_01/01/2022;ESG_Score_01/01/2023;ESG_Score_01/01/2024;Social_Score_01/01/2021;Social_Score_01/01/2022;Social_Score_01/01/2023;Social_Score_01/01/2024;Governance_Score_01/01/2021;Governance_Score_01/01/2022;Governance_Score_01/01/2023;Governance_Score_01/01/2024;Environment_Score_01/01/2021;Environment_Score_01/01/2022;Environment_Score_01/01/2023;Environment_Score_01/01/2024;Controversies_Score_01/01/2021;Controversies_Score_01/01/2022;Controversies_Score_01/01/2023;Controversies_Score_01/01/2024
.SPX;AGILENT TECHNOLOGIES ORD;A.N;31-33;A;A;A;A-;87,87987499;86,58559046;87,64643422;81,9040732;94,11341561;93,50536404;90,95954671;93,1775456;83,47399347;80,80892861;86,94262092;67,8583484;79,73356009;79,44050467;79,8068953;80,1947578;100;100;100;100
.SPX;AMERICAN AIRLINES GROUP INC.;AAL.OQ;48-49;B;B;B+;B+;58,97841892;61,62628517;70,8478809;70,8478809;61,75669494;56,98701256;76,88999936;76,88999936;61,44922265;76,08551687;67,66065233;67,66065233;53,01383399;54,69065657;65,65868772;65,65868772;10,34482759;4,838709677;1,020408163;1,020408163
.SPX;APPLE ORD;AAPL.OQ;31-33;B+;B+;A-;A-;70,91590369;68,88280645;75,64772701;79,63828031;68,32303831;65,39703685;76,81759463;78,74431087;88,23157059;82,49837267;83,62231031;93,00252654;55,68583535;60,00367394;63,57471033;65,51427945;6,25;5;4,545454545;3,846153846
.SPX;ABBVIE ORD SHS;ABBV.N;31-33;A-;A-;A-;A-;78,38530679;80,78766081;80,5771169;80,5771169;91,27347672;95,49859003;95,55590267;95,55590267;64,58061289;63,28304742;63,65948678;63,65948678;70,94536128;74,67849753;73,12166272;73,12166272;44,79166667;23,52941176;4,794520548;4,794520548
.SPX;AIRBNB ORD SHS CLASS A;ABNB.OQ;51;NULL;C-;C-;C-;NULL;25,83952375;30,73100285;30,73100285;NULL;50,54813257;53,36584636;53,36584636;NULL;6,082720656;15,65032354;15,65032354;NULL;20,77267542;16,02954972;16,02954972;NULL;21,66666667;12,63157895;12,63157895
.SPX;ABBOTT LABS ORD;ABT.N;31-33;A-;A-;A-;A-;81,71670397;80,78244676;83,27994765;83,27994765;84,09581949;84,23788065;87,06336152;87,06336152;80,80086734;77,8373527;80,37217869;80,37217869;76,96670654;77,34410269;78,83624914;78,83624914;100;50;4,032258065;4,032258065
.SPX;ARCH CAPITAL GROUP ORD;ACGL.OQ;52;C+;B;B;B;42,30110211;58,74175345;59,67019541;59,67019541;34,43061878;62,7097657;61,20987101;61,20987101;57,89915966;61,30716049;64,116997;64,116997;23,05362113;37,15748944;40,94092606;40,94092606;41,25;65,85365854;100;100
.SPX;ACCENTURE PLC-A ORD;ACN.N;54;A-;A-;A-;A-;78,78365225;79,93279359;82,75307429;82,51906779;78,30814099;78,96912844;78,89051979;77,95351599;79,3892829;81,45325596;87,53123067;87,69477602;78,12977687;77,63066153;77,91284837;78,37153162;100;100;76,31578947;81,06060606
.SPX;ADOBE INC ORD;ADBE.OQ;51;B;B+;B+;B+;65,60589849;74,63256326;74,78223083;69,66291996;75,22344679;76,44635489;76,68330265;75,65206418;54,09017473;72,42457651;72,62251937;62,4999933;76,38571864;76,78626534;76,52448879;76,34828;81,63265306;100;100;28,78787879
.SPX;ANALOG DEVICES ORD;ADI.OQ;31-33;B+;B+;B+;B+;72,29534325;73,16085778;72,69646627;67,61003333;66,97667996;66,29295869;74,4383537;67,22149364;65,8081931;71,94447857;58,57375444;76,22902686;85,01446373;83,61786836;82,07029756;60,96178081;100;39,28571429;100;100
.SPX;ARCHER DANIELS ORD;ADM.N;31-33;A-;A-;A-;A-;83,1678443;82,67537732;75,559082;75,559082;83,91814389;84,53836225;85,80493173;85,80493173;86,01844068;85,24645791;59,23334003;59,23334003;79,39789216;77,41182773;74,30743699;74,30743699;71,05263158;79,54545455;3,424657534;3,424657534
.SPX;AUTOMATIC DATA PROCESSING ORD;ADP.OQ;54;A-;A-;A-;A-;78,22893609;80,5769503;75,71786741;75,71786741;84,61730509;84,98491587;84,53658861;84,53658861;82,59104009;87,67412549;77,78811152;77,78811152;45,35160428;44,2672059;43,50405771;43,50405771;100;100;100;100
.SPX;AUTODESK ORD;ADSK.OQ;51;A-;A-;A-;A-;81,08716951;81,37289716;80,23766347;80,53618224;75,75772291;75,43941892;74,74621167;74,56630464;87,95920116;88,69236627;87,64428371;88,31824818;73,47788296;74,00594692;71,31142988;71,73172222;100;100;100;100
.SPX;AMEREN ORD;AEE.N;22;C;C+;C+;C+;38,28145761;42,68132671;44,60886872;44,60886872;22,98449612;33,93108829;43,45740132;43,45740132;72,48901275;70,19324389;57,3623334;57,3623334;31,45817409;34,36471071;38,44051979;38,44051979;100;100;73,33333333;73,33333333
.SPX;AMERICAN ELECTRIC POWER ORD;AEP.OQ;22;B+;B+;A-;A-;72,7874788;71,03406783;77,30865979;77,30865979;72,40971367;77,6211836;79,76012225;79,76012225;66,68566129;63,95047437;81,2379345;81,2379345;76,66566244;70,16368134;73,12267396;73,12267396;100;100;100;100
.SPX;AES ORD;AES.N;22;B+;A-;B+;B+;72,85844745;75,02988152;74,26724111;74,26724111;76,33637671;79,14313159;71,65213737;71,65213737;97,59248362;97,25178013;97,64175206;97,64175206;55,64942144;58,81274994;62,51731399;62,51731399;100;100;100;100
.SPX;AFLAC ORD;AFL.N;52;B;B-;B-;B-;59,25671081;53,12863405;54,04033448;50,23021808;59,92131225;54,02653682;54,06333316;50,96119431;66,11386835;57,86114578;60,09997906;54,1018686;36,35913313;35,78843916;35,78090539;36,05684972;100;100;100;72,54901961
.SPX;AMERICAN INTERNATIONAL GROUP ORD;AIG.N;52;B;B;B+;B+;59,17159182;61,64958952;69,1117602;69,1117602;53,92946143;66,45456151;63,20619093;63,20619093;67,68017144;58,33832744;80,56470431;80,56470431;51,99330931;54,7659738;55,42242032;55,42242032;22,5;65,85365854;26,47058824;26,47058824
.SPX;ASSURANT ORD;AIZ.N;52;B;B;B+;B;64,08521533;62,91957488;68,83258349;65,95643869;61,11884881;60,25364249;73,9511097;72,78005634;79,22556817;77,85348865;76,8450629;69,57943875;29,04643963;27,44859692;26,88030354;31,20477672;100;100;100;100
.SPX;ARTHUR J GALLAGHER ORD;AJG.N;52;B-;B-;B-;C+;56,54021896;53,01623976;51,81353394;49,88633217;51,17194446;49,20731919;48,93382418;52,141977;72,43791091;66,05052948;61,861697;52,54486639;27,63610383;27,24459263;31,74802892;34,01597267;100;93,75;65,85365854;100
.SPX;AKAMAI TECHNOLOGIES ORD;AKAM.OQ;54;B;B+;B+;B+;63,07117037;71,89752421;69,29831917;69,29831917;46,36483898;58,28254402;55,15889274;55,15889274;77,66341845;84,0565943;81,48764316;81,48764316;62,3837021;70,4473263;69,25262991;69,25262991;100;100;81,06060606;81,06060606
.SPX;ALBEMARLE ORD;ALB.N;31-33;B+;B+;B+;B+;71,69823002;67,42659207;71,90025836;71,90025836;89,18656027;88,30253212;88,34831269;88,34831269;87,24591925;66,71870638;62,18692653;62,18692653;46,1242527;47,80476097;61,62272111;61,62272111;27,08333333;60,71428571;70;70
.SPX;ALIGN TECHNOLOGY ORD;ALGN.OQ;31-33;C+;B-;C+;C+;49,40410434;50,46919743;48,724755;48,724755;45,88001616;44,74484623;42,67954261;42,67954261;65,42682138;68,46727947;64,16546782;64,16546782;25,01267373;28,05272682;32,69364818;32,69364818;100;100;79,83870968;79,83870968
.SPX;ALLSTATE ORD;ALL.N;52;B+;B+;B+;B+;70,77399185;68,48958084;72,83658546;72,83658546;63,70468476;65,63968784;72,71514975;72,71514975;78,50193557;69,76345583;72,3397763;72,3397763;72,33273548;74,64258142;74,75203791;74,75203791;100;65,85365854;38,23529412;38,23529412
.SPX;ALLEGION PLC;ALLE.N;56;B+;B;B-;B-;68,36978496;62,16147798;56,27220329;56,27220329;75,02931335;64,91319988;65,0138844;65,0138844;58,19600258;56,5974026;39,77794892;39,77794892;74,70198864;67,17841002;70,12462047;70,12462047;100;100;100;100
.SPX;APPLIED MATERIAL ORD;AMAT.OQ;31-33;A-;A-;A-;A-;80,77476853;78,67773331;78,82170387;82,7469369;77,87614089;76,01531933;77,30451622;83,61706337;88,63394506;83,14398745;83,96545834;86,51692507;78,21106778;78,61667408;76,62137483;78,40885619;100;100;100;100
.SPX;AMCOR PLC ORD;AMCR.N;31-33;B+;B+;B+;A-;70,75780396;71,94833816;71,0282936;75,13227623;72,39411974;71,62343416;69,45542995;72,40625352;70,48800662;71,30964821;72,57543103;79,92762878;69,12551123;72,72391754;71,75741925;75,01732502;100;100;100;100
.SPX;ADVANCED MICRO DEVICES ORD;AMD.OQ;31-33;B;B+;B+;B+;66,12388963;71,160882;67,58288552;67,58288552;73,62563447;73,46010293;69,23997054;69,23997054;54,00723574;67,76596094;61,85687496;61,85687496;65,90620206;70,8285541;70,07606911;70,07606911;100;80;82,5;82,5
.SPX;AMETEK ORD;AME.N;31-33;B-;B;B;B;56,12201143;60,52955032;58,54570542;58,54570542;47,96412914;52,17117453;54,8069378;54,8069378;53,9371523;65,89763029;53,98450204;53,98450204;66,85596912;65,18844983;66,43165803;66,43165803;100;100;100;100
.SPX;AMGEN-T ORD;AMGN.OQ;54;A-;A-;A-;A-;76,31263944;79,40021201;76,74404215;76,74404215;81,77856328;80,53980644;79,70886098;79,70886098;67,34048825;79,32744325;72,77654544;72,77654544;77,40850084;77,17708685;76,11232354;76,11232354;80,39215686;100;6,25;6,25
.SPX;AMERIPRISE FINANCE ORD;AMP.N;52;B;A-;A-;B+;65,79227213;78,4911832;75,94139126;73,03931505;63,95995971;77,43582737;75,57636449;64,85682617;80,49498574;89,41310107;84,92116453;88,08212444;21,94084695;45,05542155;47,03629646;45,92880799;100;100;100;100
.SPX;AMERICAN TOWER CL A REIT;AMT.N;53;B+;A-;A-;A-;66,92282392;80,99203856;83,18013402;83,18013402;73,35031301;77,81227932;75,50856342;75,50856342;52,0843383;84,21207376;92,97726877;92,97726877;74,46892753;80,7909575;80,95637771;80,95637771;100;100;100;100
.SPX;AMAZON.COM INC ORD;AMZN.OQ;44-45;A;A-;A-;A-;85,36234594;77,8301646;77,93387073;77,93387073;88,79602509;84,40312579;80,83005154;80,83005154;79,76539346;65,93488868;70,74877771;70,74877771;87,77038751;83,80275953;82,80835455;82,80835455;3,846153846;2,777777778;1,851851852;1,851851852
.SPX;ARISTA NETWORKS;ANET.N;31-33;B;B;B-;B-;62,95645028;60,46838256;58,05854666;58,05854666;49,18676073;51,5246747;54,76307646;54,76307646;76,20162971;68,40546681;59,54840265;59,54840265;63,61206247;62,06941034;61,18030763;61,18030763;100;100;100;100
.SPX;ANSYS ORD;ANSS.OQ;51;B;B;B;B;58,61343058;60,9915219;59,13597919;59,13597919;87,0534377;85,51265941;83,06346114;83,06346114;33,97623;40,8922032;38,41789443;38,41789443;59,10407871;57,60450429;59,51552648;59,51552648;100;100;100;100
.SPX;AON ORD;AON.N;52;B-;B;B-;B-;50,55512953;62,49245301;58,01901261;57,99850995;52,42436411;63,77068463;67,10583875;72,62109575;58,6965812;70,34541634;54,72469375;47,4829932;19,58845346;34,45975232;36,09807769;38,36600989;100;100;68,75;8,536585366
.SPX;A O SMITH ORD;AOS.N;31-33;B-;B-;B-;B-;51,97606372;51,85997272;52,84861098;52,84861098;40,87515563;45,79074521;46,34709743;46,34709743;62,3568183;58,70356959;65,3101315;65,3101315;55,45420485;52,78816835;49,56751609;49,56751609;100;100;100;100
.SPX;APA CORPORATION ORD;APA.OQ;21;B-;B;B;B;57,46178053;61,06060132;62,97090713;58,83220577;56,24012403;65,04972775;68,18614917;61,90055359;84,72198469;84,51160908;86,34825791;82,60137968;40,36070094;40,22086276;40,69054413;38,89511883;100;100;3,703703704;100
.SPX;AIR PRODUCTS AND CHEMICALS ORD;APD.N;31-33;A-;A-;A;A-;80,07728994;80,40839727;85,26622059;82,98886889;78,98926885;79,42788767;82,38188979;80,92262824;58,26082915;60,96310031;77,08503919;73,06978769;93,46977226;92,35559502;92,6634959;90,58521484;100;100;100;100
.SPX;AMPHENOL CL A ORD;APH.N;31-33;B+;B+;B+;B+;69,80722217;70,80799691;67,57268218;67,57268218;54,49281647;73,31924513;69,50882619;69,50882619;77,8837184;73,21717826;78,60502311;78,60502311;76,35653752;66,86207362;57,47281274;57,47281274;100;100;58,82352941;58,82352941
.SPX;APTIV PLC ORD;APTV.N;31-33;B;B;B;B;58,40707242;63,39568284;63,12260179;63,12260179;65,10059079;64,32561869;67,31466936;67,31466936;51,24896609;75,76802508;67,57543103;67,57543103;55,36560018;53,42539748;54,83500654;54,83500654;100;100;79,16666667;79,16666667
.SPX;ALEXANDRIA REAL ESTATE EQUITIES REIT;ARE.N;53;A-;B+;B+;B+;75,31405097;74,14271986;71,87491438;74,33472188;83,59522316;75,32058847;77,5603881;78,35743204;74,32589252;76,20245955;74,10240133;82,17058469;69,49667204;71,42932492;65,39018719;64,38094414;100;100;100;100
.SPX;ATMOS ENERGY ORD;ATO.N;22;C;C;C;C;41,27637722;34,66701109;36,68913429;40,45903237;40,64668423;33,03495311;31,43320257;30,9635548;53,35395114;36,78891662;42,47269208;57,0251959;33,52378792;34,93253437;38,2767186;39,05919662;100;100;100;18,75
.SPX;AVALONBAY COMMUNITIES REIT;AVB.N;53;A-;A-;B+;B+;75,941065;75,10613976;73,99579163;73,99579163;78,04930921;79,39460009;78,26022377;78,26022377;90,98593995;85,72227;60,46472436;60,46472436;61,34882326;62,55541006;82,16199677;82,16199677;100;100;100;100
.SPX;BROADCOM LIMITED ORD;AVGO.OQ;31-33;C+;B;B+;B+;47,64986247;66,63124037;72,77564653;74,21379154;55,18347144;60,635145;76,54908364;71,79563511;72,15992354;86,76674814;67,74477144;69,69186257;16,86609924;58,09628169;71,77956642;81,30703077;16,66666667;3,571428571;80;22,5
.SPX;AVERY DENNISON ORD;AVY.N;31-33;NULL;B-;B+;B+;NULL;56,16426143;67,10665968;74,8947161;NULL;64,65791247;65,79161128;66,19200805;NULL;27,00998713;45,73561003;73,92711808;NULL;65,7918187;82,49752453;85,14288133;NULL;100;100;100
.SPX;AVERY DENNISON ORD;AVY.N;31-33;NULL;B-;B+;B+;NULL;56,16426143;67,10665968;74,8947161;NULL;64,65791247;65,79161128;66,19200805;NULL;27,00998713;45,73561003;73,92711808;NULL;65,7918187;82,49752453;85,14288133;NULL;100;100;100
.SPX;AMERICAN WATER WORKS ORD;AWK.N;22;A-;A-;A-;A-;81,23840358;82,79701089;80,38931785;80,38931785;93,69191997;93,36307401;91,65252849;91,65252849;81,80705447;81,33741269;82,0312906;82,0312906;72,07248783;76,16267095;71,43614202;71,43614202;100;100;100;100
.SPX;AXON ENTERPRISE INC ORD;AXON.OQ;31-33;D+;C;C;C;24,72140483;38,44950368;35,51062868;35,51062868;22,46783237;35,75432875;34,77184213;34,77184213;45,90527769;60,32167467;49,62313519;49,62313519;0;13,60580596;17,63193735;17,63193735;100;81,25;64;64
.SPX;AMERICAN EXPRESS ORD;AXP.N;52;A-;B+;B+;B+;75,1117799;68,61124082;69,26411521;69,26411521;77,57570329;71,46374232;75,32675782;75,32675782;87,96733248;77,93173775;74,58314915;74,58314915;34,48605125;35,48471557;35,08409472;35,08409472;100;28,0952381;45,67901235;45,67901235
.SPX;AUTOZONE ORD;AZO.N;44-45;B;B+;B+;B;59,90608561;69,95448056;67,02543352;62,8512013;68,56595091;76,32941434;78,11519052;78,27659931;61,63547634;72,49427736;63,54174727;54,28633045;37,20315904;50,70836744;49,34890156;45,70228074;100;100;100;100
.SPX;BOEING U ORD;BA.N;31-33;A-;A-;A-;A-;79,31704707;82,62894958;78,25127886;78,25127886;93,71187693;88,79574584;88,39655849;88,39655849;56,05819199;72,63407673;63,75333199;63,75333199;84,42504274;84,85909222;79,26781074;79,26781074;9,375;8;1,666666667;1,666666667
.SPX;BK OF AMERICA CO ORD;BAC.N;52;A;A;A-;A-;85,62513457;84,00817754;82,51057559;80,13824763;91,85096946;91,13550446;91,34135885;93,82760855;76,71388437;74,49419869;69,38778369;60,68512491;86,4587177;83,24344305;84,90041298;81,6188113;11,5;10,22727273;18,57142857;9,87654321
.SPX;BALL ORD;BALL.N;31-33;B+;B+;B+;B+;72,71978932;73,74581444;72,88381487;72,88381487;83,22634609;82,19082932;82,4502222;82,4502222;40,73976329;49,01058203;42,0476094;42,0476094;81,96582145;80,54513434;82,42281033;82,42281033;100;100;100;100
.SPX;BAXTER INTL ORD;BAX.N;31-33;A-;A;A-;A-;80,05680148;83,61794618;82,4773142;82,4773142;81,85654008;85,87402094;84,86157059;84,86157059;79,56752064;83,60977833;82,26622463;82,26622463;76,02742652;77,27009495;76,20263986;76,20263986;81,81818182;82,25806452;14,51612903;14,51612903
.SPX;BATH & BODY WORKS INC ORD;BBWI.N;44-45;B-;B-;B;B;52,91994411;56,45924145;59,00692814;59,28977088;53,46853147;57,35027156;56,17384733;64,21887222;46,6880592;57,25850865;66,54521465;50,82530414;64,16463091;52,88064015;50,22609027;65,26514583;100;75;100;100
.SPX;BEST BUY ORD;BBY.N;44-45;B+;A-;A-;A-;69,98087119;78,54606825;81,48583163;81,20725177;80,3986451;79,41640322;81,46940505;78,1140344;53,52759044;77,84698382;84,54845623;87,61167883;79,736824;78,01015937;75,39708594;75,27221403;100;100;100;16,66666667
.SPX;BECTON DICKINSON AND CO ORD;BDX.N;31-33;A-;B+;A-;A-;78,96318703;73,21087979;81,75582997;82,88447762;88,11693111;88,13122812;94,69077273;94,74927513;67,34490069;51,80705447;66,53124934;69,67686022;78,03287982;76,97952267;77,88491426;77,7108362;100;9,090909091;82,25806452;79,83870968
.SPX;FRANKLIN RSC ORD;BEN.N;52;B-;B-;B-;B-;54,7921128;55,54530908;53,69517597;50,34601009;63,19818685;62,56207757;65,26726943;61,43437376;51,50108706;53,66236876;44,44004684;40,20139307;42,10065682;42,07087289;51,97230629;52,94970977;100;100;65,625;39,58333333
.SPX;BROWN FORMAN CL B ORD;BFb.N;31-33;B-;B-;B;B;56,15380481;57,71250552;59,56975225;58,76027648;53,62642349;54,91016953;55,31036298;57,52064607;45,84615356;53,38443292;59,94152355;63,13385574;68,61649204;65,61355311;65,78706249;57,01524592;100;100;100;100
.SPX;BUNGE GLOBAL SA ORD;BG.N;31-33;B+;B+;B+;B+;69,73128385;74,17625078;72,86075799;73,8039811;63,01535754;71,63846425;70,21153458;72,54540523;61,21781655;66,91421685;67,75109957;64,50984805;88,01955251;84,76421905;81,66705595;84,23004698;19,64285714;6,944444444;38,15789474;27,27272727
.SPX;BIOGEN INC;BIIB.OQ;31-33;A-;A-;A-;A-;77,86228073;81,79118744;77,38213298;77,38213298;87,96466152;87,17814079;87,89315757;87,89315757;60,58111702;72,93402412;58,64824861;58,64824861;80,84007646;82,89117945;81,50814489;81,50814489;16,66666667;82,87671233;22,22222222;22,22222222
.SPX;BIO RAD LABORATORIES CL A ORD;BIO.N;31-33;C+;C+;B-;B-;48,50082633;48,63717266;51,89496218;51,89496218;60,49084298;59,90059207;68,67608955;68,67608955;37,43574158;34,36906114;31,35337218;31,35337218;38,38274664;47,43276397;48,56590279;48,56590279;100;100;79,83870968;79,83870968
.SPX;BANK OF NEW YORK MELLON ORD;BK.N;52;B+;B+;B+;B+;71,54961757;69,77167317;73,84239029;73,84239029;80,70680251;82,18064345;81,21099898;81,21099898;58,8710995;54,525367;64,57457638;64,57457638;88,03556465;85,66374037;83,99383442;83,99383442;23,33333333;100;26,04166667;26,04166667
.SPX;BOOKING HOLDINGS ORD;BKNG.OQ;56;C+;B-;B-;B-;43,75684892;57,55251921;57,35482402;57,35482402;31,75456926;47,14662151;45,9257584;45,9257584;59,65518152;68,13964768;71,63279084;71,63279084;46,09583435;63,13220597;60,53885915;60,53885915;65,11627907;48,75;20,63492063;20,63492063
.SPX;BAKER HUGHES ORD A;BKR.OQ;21;A-;A;A+;A;82,07284631;88,52628052;92,61464339;87,32163497;89,20729323;88,06254764;91,64431422;91,41787574;56,85592871;85,87233024;95,45930583;80,80368361;94,99011657;91,36640749;91,35923875;87,91493786;90;100;69,56521739;100
.SPX;BUILDERS FIRSTSOURCE ORD;BLDR.N;31-33;C-;D+;C;C;29,37587499;24,70887016;35,28380769;35,28380769;18,82450581;17,64184397;23,89351666;23,89351666;54,36013704;37,62207454;57,18562722;57,18562722;22,87296449;23,29230861;32,16301518;32,16301518;100;100;100;100
.SPX;BLACKROCK ORD;BLK.N;52;B+;A-;A-;A-;72,26059055;76,84304371;76,83352084;76,83352084;84,34674349;74,05305623;80,14017031;80,14017031;60,97921745;74,07494548;68,77183042;68,77183042;75,84488516;93,9233359;94,3982163;94,3982163;61,66666667;100;26,04166667;26,04166667
.SPX;BRISTOL-MYERS SQUIBB ORD;BMY.N;31-33;A-;A-;A-;A-;77,88433979;81,82149545;82,21840383;82,21840383;86,13280961;86,43059436;86,37892871;86,37892871;64,39548484;75,13774742;77,90091814;77,90091814;79,46885122;81,54291241;79,62723893;79,62723893;84,375;55,88235294;31,50684932;31,50684932
.SPX;BROADRIDGE FINANCIAL SOLUTIONS ORD;BR.N;51;B+;A-;B+;B+;73,12581975;76,05056892;69,20569498;67,2538524;83,54461532;82,63350457;79,84723962;73,80560462;64,64472235;69,99085961;56,67742281;60,10024331;66,22323681;72,69082668;67,67818485;65,51374626;100;100;100;100
.SPX;BERKSHIRE HATHWAY CL B ORD;BRKb.N;52;C-;D+;D+;D+;25,36757224;23,74080495;24,63586996;24,63586996;23,64333007;21,9371596;23,62640495;23,62640495;23,50161225;12,6524126;18,92639475;18,92639475;28,55346523;33,30284553;29,64904718;29,64904718;95,45454545;42,85714286;12,5;12,5
.SPX;BROWN & BROWN ORD;BRO.N;52;C-;C-;C-;C-;30,55557891;31,21959707;32,90824294;32,90824294;37,43995611;35,48554832;39,87764269;39,87764269;32,23052956;36,1789235;32,67742281;32,67742281;1,435406699;1,410788382;9,207804222;9,207804222;100;100;100;100
.SPX;BOSTON SCIENTIFIC ORD;BSX.N;31-33;A-;A-;A-;A-;82,42788056;81,93158564;80,87314471;80,87314471;90,56082982;89,96724773;89,96207224;89,96207224;81,4180984;81,55580871;78,35759159;78,35759159;61,64516405;60,06477528;60,61985588;60,61985588;15,90909091;43,5483871;79,83870968;79,83870968
.SPX;BORGWARNER ORD;BWA.N;31-33;B-;B-;B;B;50,3270667;53,74743776;59,22695973;59,22695973;48,46286313;46,75236875;47,79416098;47,79416098;36,82292913;39,43732788;55,26887683;55,26887683;62,24395266;72,49071541;75,98221424;75,98221424;100;100;100;100
.SPX;BLACKSTONE GROUP CLASS A ORD;BX.N;52;C-;C-;C-;C-;32,42244436;31,37524569;31,71362155;31,71362155;61,93072077;66,27754518;62,82751928;62,82751928;5,487124607;4,789186447;9,010381086;9,010381086;39,14650994;21,75193352;19,81122949;19,81122949;100;65,625;18,75;18,75
.SPX;BOSTON PROPERTIES REIT;BXP.N;53;B+;A-;B+;B+;73,59894241;75,80493149;74,3546269;74,3546269;65,08683748;64,61057354;66,95382898;66,95382898;66,72589757;68,27556901;62,25122229;62,25122229;86,34034149;91,26746357;90,68485395;90,68485395;100;100;100;100
.SPX;CITIGROUP ORD;C.N;52;A;A;A;A;88,45555172;85,61157709;85,04413329;85,04413329;82,62316638;80,0434953;80,9122573;80,9122573;91,33081473;87,57719084;86,30506999;86,30506999;95,28842638;94,7326504;92,47147672;92,47147672;18,33333333;17,1875;6,25;6,25
.SPX;CONAGRA BRANDS INC ORD;CAG.N;31-33;B+;B+;B+;B+;70,32141146;72,08893413;74,99792721;71,19018893;66,63643232;70,65623854;75,07681553;73,88078597;85,94611835;85,58856938;82,67518552;72,93163217;61,90515524;62,06688355;67,89469104;65,38091893;90,27777778;38,15789474;100;44,52054795
.SPX;CARDINAL HEALTH ORD;CAH.N;42;B+;A-;A-;A-;74,89938989;75,8196474;77,76526928;81,49361969;78,04896562;76,86189811;74,63562507;77,57837886;76,61830694;82,40304388;82,5700889;89,72801554;66,1369585;64,71830796;77,59107807;78,2436843;94,79166667;14,70588235;33,56164384;26,38888889
.SPX;CARRIER GLOBAL CORP ORD;CARR.N;31-33;B;B;B;B;59,35377303;60,19972931;66,07793584;66,07793584;73,87149114;81,62691437;80,20500416;80,20500416;53,9710301;44,50907979;66,34060679;66,34060679;47,97744089;49,8640869;50,42391319;50,42391319;100;100;100;100
.SPX;CATERPILLAR ORD;CAT.N;31-33;B+;A-;A-;A-;73,78595906;82,68408335;82,98786063;82,98786063;77,19578878;77,50016185;75,03268708;75,03268708;84,84894826;91,28048089;91,38764986;91,38764986;60,8412467;81,18433297;84,67979997;84,67979997;100;65,625;17,36111111;17,36111111
.SPX;CHUBB LTD;CB.N;52;C+;C+;B-;B-;49,35340736;49,3673424;54,75884339;54,75884339;35,82504928;37,76141039;54,15467475;54,15467475;66,14608119;64,18579481;59,30345887;59,30345887;46,32463918;45,53274725;43,23958717;43,23958717;41,25;65,85365854;38,23529412;38,23529412
.SPX;CBOE GLOBAL MARKETS INC ORD;CBOE.Z;52;B;B;B;B;58,66630909;64,47044958;59,62766734;59,62766734;61,04953453;56,01269549;46,7492497;46,7492497;67,3315217;83,24205799;78,42685687;78,42685687;23,07392875;25,70543306;33,21406296;33,21406296;100;100;100;100
.SPX;CBRE GROUP CL A ORD;CBRE.N;53;A;A;A;A;85,85582209;84,75101153;84,07714933;84,07714933;84,15570398;79,74245594;81,1990815;81,1990815;90,53879538;94,32776972;90,94320541;90,94320541;82,94598414;80,54341114;80,2493754;80,2493754;100;100;67,85714286;67,85714286
.SPX;CROWN CASTLE INTERNATIONAL ORD;CCI.N;53;B+;B;B+;B+;66,79048355;63,16259957;68,17434204;68,17434204;62,58039891;52,64673144;49,7671061;49,7671061;66,28710284;74,22924859;75,80519724;75,80519724;70,61006848;62,13967047;76,44705126;76,44705126;56,25;100;100;100
.SPX;CARNIVAL ORD;CCL.N;48-49;A-;A-;B+;B+;82,61613476;83,04056882;69,48362143;71,01175286;83,92317146;86,11614512;58,97204633;59,57501471;84,44444444;88,11111111;86,77777778;86,77777778;78,40628507;72,28067243;67,78718401;72,55517766;43,75;3,488372093;77,5;10,31746032
.SPX;CADENCE DESIGN SYSTEMS ORD;CDNS.OQ;51;NULL;A-;A-;A-;NULL;75,26850174;76,05841517;76,05841517;NULL;86,64593137;93,96028983;93,96028983;NULL;68,72191261;61,77050432;61,77050432;NULL;64,43302863;72,29977403;72,29977403;NULL;100;100;100
.SPX;CDW ORD SHS;CDW.OQ;54;B-;B-;C+;C+;57,07991625;56,39900104;49,92196336;49,92196336;58,66433022;54,96958908;51,28413642;51,28413642;79,59875266;79,81633419;68,21476124;68,21476124;26,66666667;31,35714286;25,05555556;25,05555556;100;100;100;100
.SPX;CELANESE SR A ORD;CE.N;31-33;B;B+;B+;B+;61,31799557;68,71180206;71,12031;71,12031;51,28426715;62,18532747;65,19924201;65,19924201;73,83446277;84,29213455;78,57752327;78,57752327;63,85674735;66,15241496;72,57825763;72,57825763;97,91666667;100;100;100
.SPX;CONSTELLATION ENERGY CORP ORD;CEG.OQ;22;NULL;C-;B-;B-;NULL;28,31135625;54,24459162;54,24459162;NULL;51,98521162;60,10739459;60,10739459;NULL;21,9517705;53,10916884;53,10916884;NULL;13,94875259;50,42916745;50,42916745;NULL;100;100;100
